4347 Id2(solute)	Id1(solvent)	T (K)	γ2͚ Exp	Solute	Solvent
142825	67630	298.2	7.96	heptane	i-propanol
142825	67630	303.2	6.96	heptane	i-propanol
142825	67630	308.2	8.5	heptane	i-propanol
142825	67630	323.9	6.54	heptane	i-propanol
142825	67630	332.7	6.28	heptane	i-propanol
142825	67630	343.8	5.9	heptane	i-propanol
142825	67630	354.6	5.7	heptane	i-propanol
287923	67630	308.2	4.59	Cyclopentane	i-propanol
291645	67630	308.2	6.77	Cycloheptane	i-propanol
540841	67630	308.2	7.48	2,2,4-Trimethylpentane	i-propanol
565753	67630	298.2	8.27	2,3,4-Trimethylpentane	i-propanol
592132	67630	298.2	8.75	2,5-Dimethylhexane	i-propanol
1678917	67630	298.2	8.28	Ethylcyclohexane	i-propanol
56235	67641	300.9	2.09	Carbon Tetrachloride	Acetone
56235	67641	304	2.16	Carbon Tetrachloride	Acetone
56235	67641	306.9	2.07	Carbon Tetrachloride	Acetone
56235	67641	310.9	2.13	Carbon Tetrachloride	Acetone
56235	67641	313.9	2.07	Carbon Tetrachloride	Acetone
56235	67641	319.5	2.07	Carbon Tetrachloride	Acetone
56235	67641	324.4	2.03	Carbon Tetrachloride	Acetone
56235	67641	326	2.15	Carbon Tetrachloride	Acetone
56235	67641	327.6	2.13	Carbon Tetrachloride	Acetone
56235	67641	328.4	2.04	Carbon Tetrachloride	Acetone
56235	67641	329.4	2.15	Carbon Tetrachloride	Acetone
56235	67641	329.4	2.1	Carbon Tetrachloride	Acetone
60297	67641	298.1	1.94	Diethyl Ether	Acetone
60297	67641	338.2	1.79	Diethyl Ether	Acetone
60297	67641	388.3	1.66	Diethyl Ether	Acetone
62533	67641	386.7	1.23	Aniline	Acetone
62533	67641	350.8	0.93	Aniline	Acetone
62533	67641	313.2	0.66	Aniline	Acetone
62533	67641	277.4	0.59	Aniline	Acetone
64175	67641	298.3	2.44	Ethanol	Acetone
64175	67641	303.3	2.32	Ethanol	Acetone
64175	67641	306.8	2.24	Ethanol	Acetone
64175	67641	308.2	2.24	Ethanol	Acetone
64175	67641	313.2	2.09	Ethanol	Acetone
64175	67641	315.2	2.12	Ethanol	Acetone
64175	67641	318.4	2.07	Ethanol	Acetone
64175	67641	323.2	1.99	Ethanol	Acetone
64175	67641	327.4	1.92	Ethanol	Acetone
64175	67641	328.5	1.92	Ethanol	Acetone
64175	67641	329.4	1.74	Ethanol	Acetone
67561	67641	303.2	2.11	Methanol	Acetone
67561	67641	308.3	1.99	Methanol	Acetone
67561	67641	313.3	1.93	Methanol	Acetone
67561	67641	323.2	1.91	Methanol	Acetone
67561	67641	329.3	1.71	Methanol	Acetone
67561	67641	329.4	1.75	Methanol	Acetone
67561	67641	329.4	1.77	Methanol	Acetone
67663	67641	328.5	0.53	Chloroform	Acetone
67663	67641	329.4	0.63	Chloroform	Acetone
67663	67641	324.4	0.52	Chloroform	Acetone
67663	67641	323.2	0.55	Chloroform	Acetone
67663	67641	319.5	0.51	Chloroform	Acetone
67663	67641	313.9	0.51	Chloroform	Acetone
67663	67641	307.2	0.5	Chloroform	Acetone
71432	67641	298.2	1.7	Benzene	Acetone
71432	67641	304	1.59	Benzene	Acetone
71432	67641	314.4	1.57	Benzene	Acetone
71432	67641	323.2	1.5	Benzene	Acetone
71432	67641	329	1.54	Benzene	Acetone
71432	67641	329.4	1.49	Benzene	Acetone
71432	67641	329.4	1.45	Benzene	Acetone
71432	67641	333.2	1.6	Benzene	Acetone
71432	67641	373.2	1.5	Benzene	Acetone
75036	67641	307.9	2.18	iodoethane	Acetone
75036	67641	315.4	2.13	iodoethane	Acetone
75036	67641	336.4	2.04	iodoethane	Acetone
75092	67641	398.2	0.79	Dichloromethane	Acetone
75092	67641	348.2	0.71	Dichloromethane	Acetone
75092	67641	303.2	0.58	Dichloromethane	Acetone
75092	67641	298.2	0.61	Dichloromethane	Acetone
75150	67641	300.9	4.22	Carbon Disulfide	Acetone
75150	67641	306.9	4.09	Carbon Disulfide	Acetone
75150	67641	313.9	3.88	Carbon Disulfide	Acetone
75150	67641	319.5	3.78	Carbon Disulfide	Acetone
75150	67641	324.4	3.65	Carbon Disulfide	Acetone
75150	67641	328.7	3.5	Carbon Disulfide	Acetone
75525	67641	348.2	0.91	Nitromethane	Acetone
75525	67641	298.2	0.88	Nitromethane	Acetone
75525	67641	298.2	0.91	Nitromethane	Acetone
75525	67641	298.3	1.1	Nitromethane	Acetone
96377	67641	308.2	5.62	Methylcyclopentane	Acetone
107062	67641	329.4	0.98	1,2-Dichloroethane	Acetone
107835	67641	298.2	6.89	2-Methylpentane	Acetone
108087	67641	298.2	7.67	2,4-Dimethylpentane	Acetone
108883	67641	298.2	1.89	Toluene	Acetone
108883	67641	298.3	2.09	Toluene	Acetone
108883	67641	308.2	2.03	Toluene	Acetone
108883	67641	318.4	1.89	Toluene	Acetone
108883	67641	328.5	1.78	Toluene	Acetone
108907	67641	313.2	1.58	Chlorobenzene	Acetone
108907	67641	353.2	1.56	Chlorobenzene	Acetone
108907	67641	386.7	1.55	Chlorobenzene	Acetone
109660	67641	238.2	14.79	pentane	Acetone
109660	67641	258.2	9.61	pentane	Acetone
109660	67641	298.2	5.98	pentane	Acetone
109660	67641	298.2	5.14	pentane	Acetone
109660	67641	303.2	5.84	pentane	Acetone
109660	67641	303.2	5.77	pentane	Acetone
109660	67641	308.2	5.29	pentane	Acetone
109660	67641	318.3	4.51	pentane	Acetone
109660	67641	323.2	4.29	pentane	Acetone
110543	67641	253.2	13.09	hexane	Acetone
110543	67641	268.2	11.66	hexane	Acetone
110543	67641	293.2	7.94	hexane	Acetone
110543	67641	298.2	7.15	hexane	Acetone
110543	67641	298.2	6.5	hexane	Acetone
110543	67641	300.9	6.41	hexane	Acetone
110543	67641	303.2	6.78	hexane	Acetone
110543	67641	303.2	6.51	hexane	Acetone
110543	67641	306.9	6.24	hexane	Acetone
110543	67641	308.2	6.5	hexane	Acetone
110543	67641	313.3	5.68	hexane	Acetone
110543	67641	316.7	5.54	hexane	Acetone
110543	67641	318.2	5.98	hexane	Acetone
110543	67641	324.4	5.24	hexane	Acetone
110543	67641	328.4	4.95	hexane	Acetone
110543	67641	329.4	5.39	hexane	Acetone
110543	67641	333.2	5.1	hexane	Acetone
110543	67641	373.2	4.5	hexane	Acetone
110861	67641	303.2	1.3	Pyridine	Acetone
111659	67641	298.2	10.58	octane	Acetone
111659	67641	298.2	10.29	octane	Acetone
111659	67641	298.3	11.04	octane	Acetone
111659	67641	308.2	9.75	octane	Acetone
111659	67641	318.4	7.83	octane	Acetone
111659	67641	328.4	7.06	octane	Acetone
111842	67641	298.2	12.86	nonane	Acetone
123728	67641	328.2	1.07	Butanal	Acetone
123911	67641	298.2	1.29	dioxane	Acetone
123911	67641	298.3	1.35	dioxane	Acetone
123911	67641	308.2	1.39	dioxane	Acetone
123911	67641	318.4	1.36	dioxane	Acetone
123911	67641	328.4	1.37	dioxane	Acetone
124185	67641	313.2	12.32	decane	Acetone
124185	67641	333.2	8.74	decane	Acetone
142825	67641	273.2	13.69	heptane	Acetone
142825	67641	298.2	8.45	heptane	Acetone
142825	67641	303.2	7.81	heptane	Acetone
142825	67641	303.2	7.63	heptane	Acetone
142825	67641	313.2	7.35	heptane	Acetone
142825	67641	313.2	7.33	heptane	Acetone
142825	67641	323.2	6.6	heptane	Acetone
287923	67641	308.2	4.45	Cyclopentane	Acetone
544763	67641	333.2	34.56	hexadecane	Acetone
565753	67641	298.2	8.71	2,3,4-Trimethylpentane	Acetone
592132	67641	298.2	9.38	2,5-Dimethylhexane	Acetone
1678917	67641	298.2	9.35	Ethylcyclohexane	Acetone
56235	67663	293.2	1.21	Carbon Tetrachloride	Chloroform
56235	67663	303.2	1.2	Carbon Tetrachloride	Chloroform
56235	67663	328.2	1.16	Carbon Tetrachloride	Chloroform
64175	67663	298.2	5.24	Ethanol	Chloroform
64175	67663	316	4.49	Ethanol	Chloroform
64175	67663	323.2	6.29	Ethanol	Chloroform
64175	67663	323.2	6.19	Ethanol	Chloroform
67561	67663	293.2	8.43	Methanol	Chloroform
67561	67663	298.2	9.55	Methanol	Chloroform
67561	67663	303.2	8.09	Methanol	Chloroform
67561	67663	316	6.38	Methanol	Chloroform
67561	67663	318.2	9.71	Methanol	Chloroform
67561	67663	323.2	8.66	Methanol	Chloroform
67561	67663	328.2	9.24	Methanol	Chloroform
67561	67663	328.4	6.93	Methanol	Chloroform
67630	67663	323.2	2.91	i-propanol	Chloroform
67641	67663	334.2	0.52	Acetone	Chloroform
67641	67663	323	0.48	Acetone	Chloroform
67641	67663	323.2	0.37	Acetone	Chloroform
67641	67663	305	0.39	Acetone	Chloroform
71432	67663	331.9	0.86	Benzene	Chloroform
71432	67663	334.3	0.81	Benzene	Chloroform
71432	67663	334.3	0.81	Benzene	Chloroform
71432	67663	319.8	0.83	Benzene	Chloroform
71432	67663	298.7	0.75	Benzene	Chloroform
71556	67663	328.2	1	1,1,1-Trichloroethane	Chloroform
74964	67663	323	0.83	Bromoethane	Chloroform
74964	67663	305	0.82	Bromoethane	Chloroform
75058	67663	298.7	1.33	Acetonitrile	Chloroform
75058	67663	318.3	1.27	Acetonitrile	Chloroform
75058	67663	319.8	1.32	Acetonitrile	Chloroform
75058	67663	328.3	1.29	Acetonitrile	Chloroform
75058	67663	331.9	1.35	Acetonitrile	Chloroform
75092	67663	298.2	1.26	Dichloromethane	Chloroform
75092	67663	308.2	1.06	Dichloromethane	Chloroform
75343	67663	328.2	0.98	1,1-Dichloroethane	Chloroform
75525	67663	298.2	2.58	Nitromethane	Chloroform
75525	67663	319.8	2.9	Nitromethane	Chloroform
75525	67663	331.9	2.6	Nitromethane	Chloroform
79016	67663	328.2	1.07	Trichloroethylene	Chloroform
79209	67663	323.3	0.49	Methyl Acetate	Chloroform
79209	67663	313.4	0.43	Methyl Acetate	Chloroform
107062	67663	328.2	1.05	1,2-Dichloroethane	Chloroform
107835	67663	298.2	2.12	2-Methylpentane	Chloroform
108087	67663	298.2	2.12	2,4-Dimethylpentane	Chloroform
108883	67663	318.2	0.82	Toluene	Chloroform
108883	67663	298.2	0.68	Toluene	Chloroform
109660	67663	298.2	1.96	pentane	Chloroform
109660	67663	298.2	2.13	pentane	Chloroform
109999	67663	323	0.25	Tetrahydrofuran	Chloroform
109999	67663	323.2	0.24	Tetrahydrofuran	Chloroform
109999	67663	323.4	0.26	Tetrahydrofuran	Chloroform
109999	67663	313.2	0.21	Tetrahydrofuran	Chloroform
109999	67663	313.6	0.23	Tetrahydrofuran	Chloroform
109999	67663	303.2	0.18	Tetrahydrofuran	Chloroform
109999	67663	305	0.21	Tetrahydrofuran	Chloroform
110543	67663	298.2	2.03	hexane	Chloroform
110543	67663	308.2	2.08	hexane	Chloroform
110543	67663	318.2	1.98	hexane	Chloroform
110543	67663	319.8	1.79	hexane	Chloroform
110543	67663	328.2	1.73	hexane	Chloroform
110543	67663	331.9	1.66	hexane	Chloroform
110543	67663	334.3	1.55	hexane	Chloroform
110543	67663	334.3	1.64	hexane	Chloroform
110861	67663	303.2	0.29	Pyridine	Chloroform
111659	67663	298.2	2.07	octane	Chloroform
111659	67663	298.2	2.06	octane	Chloroform
111842	67663	298.2	2.07	nonane	Chloroform
123911	67663	323.2	0.27	dioxane	Chloroform
123911	67663	303.2	0.19	dioxane	Chloroform
123911	67663	298.2	0.22	dioxane	Chloroform
141786	67663	323.2	0.21	Ethyl Acetate	Chloroform
141786	67663	313.2	0.16	Ethyl Acetate	Chloroform
142825	67663	298.2	2.06	heptane	Chloroform
142825	67663	323.2	1.68	heptane	Chloroform
565753	67663	298.2	2	2,3,4-Trimethylpentane	Chloroform
592132	67663	298.2	2.07	2,5-Dimethylhexane	Chloroform
872504	67663	373.2	0.16	N-methylpyrrolidone	Chloroform
872504	67663	323.2	0.05	N-methylpyrrolidone	Chloroform
1678917	67663	298.2	1.87	Ethylcyclohexane	Chloroform
56235	71238	332.9	3.2	Carbon Tetrachloride	n-propanol
56235	71238	343.1	3.14	Carbon Tetrachloride	n-propanol
56235	71238	352.4	3.1	Carbon Tetrachloride	n-propanol
56235	71238	362.4	3.1	Carbon Tetrachloride	n-propanol
56235	71238	369.9	3.02	Carbon Tetrachloride	n-propanol
64175	71238	298.2	0.92	Ethanol	n-propanol
64175	71238	313.2	1.03	Ethanol	n-propanol
67561	71238	313.2	1.06	Methanol	n-propanol
67561	71238	333.2	1.05	Methanol	n-propanol
71363	71238	313.2	1.04	1-Butanol	n-propanol
71363	71238	333.2	1.02	1-Butanol	n-propanol
71363	71238	353.2	1.02	1-Butanol	n-propanol
71432	71238	298.2	3.3	Benzene	n-propanol
71432	71238	313.2	3.75	Benzene	n-propanol
75525	71238	298.2	8.48	Nitromethane	n-propanol
75650	71238	313.2	0.79	t-butanol	n-propanol
75832	71238	308.2	6	2,2-Dimethylbutane	n-propanol
78831	71238	313.2	1.01	i-butanol	n-propanol
106423	71238	313.2	5.34	P-Xylene	n-propanol
107835	71238	298.2	6.47	2-Methylpentane	n-propanol
108087	71238	298.2	7.47	2,4-Dimethylpentane	n-propanol
108087	71238	308.2	7.04	2,4-Dimethylpentane	n-propanol
108485	71238	313.2	0.69	2,6-Dimethylpyridine	n-propanol
108883	71238	298.2	4.25	Toluene	n-propanol
108883	71238	343.2	4	Toluene	n-propanol
108883	71238	353.2	3.73	Toluene	n-propanol
108883	71238	363.2	3.54	Toluene	n-propanol
108883	71238	370.2	3.36	Toluene	n-propanol
109660	71238	298.2	5.11	pentane	n-propanol
109660	71238	308.2	5.62	pentane	n-propanol
109740	71238	278.2	6.69	butanenitrile	n-propanol
109740	71238	288.2	4.82	butanenitrile	n-propanol
109740	71238	293.2	4.5	butanenitrile	n-propanol
109740	71238	298.2	4.09	butanenitrile	n-propanol
109740	71238	303.2	3.94	butanenitrile	n-propanol
109740	71238	308.2	3.71	butanenitrile	n-propanol
109740	71238	313.2	3.52	butanenitrile	n-propanol
109740	71238	323.2	3.18	butanenitrile	n-propanol
110543	71238	298.2	6.73	hexane	n-propanol
110543	71238	308.2	6.45	hexane	n-propanol
110861	71238	313.2	0.83	Pyridine	n-propanol
111659	71238	298.2	8.94	octane	n-propanol
111659	71238	298.2	9.52	octane	n-propanol
111659	71238	308.2	8.36	octane	n-propanol
111659	71238	358.2	7.9	octane	n-propanol
111659	71238	363.2	6.64	octane	n-propanol
111842	71238	298.2	11.83	nonane	n-propanol
142825	71238	298.2	7.91	heptane	n-propanol
142825	71238	303.2	7.41	heptane	n-propanol
142825	71238	308.2	7.35	heptane	n-propanol
142825	71238	313.2	7.14	heptane	n-propanol
142825	71238	323.2	6.85	heptane	n-propanol
142825	71238	333.2	6.34	heptane	n-propanol
142825	71238	333.2	6.61	heptane	n-propanol
142825	71238	353.2	5.89	heptane	n-propanol
287923	71238	308.2	4.4	Cyclopentane	n-propanol
291645	71238	308.2	6.16	Cycloheptane	n-propanol
540841	71238	308.2	7.7	2,2,4-Trimethylpentane	n-propanol
540841	71238	328.4	7.14	2,2,4-Trimethylpentane	n-propanol
540841	71238	348.5	6.56	2,2,4-Trimethylpentane	n-propanol
565753	71238	298.2	8.05	2,3,4-Trimethylpentane	n-propanol
592132	71238	298.2	8.61	2,5-Dimethylhexane	n-propanol
616386	71238	313.2	5.09	Dimethyl Carbonate	n-propanol
1678917	71238	298.2	7.85	Ethylcyclohexane	n-propanol
56235	71363	293.2	2.67	Carbon Tetrachloride	1-Butanol
56235	71363	359.6	2.58	Carbon Tetrachloride	1-Butanol
60297	71363	318.2	1.81	Diethyl Ether	1-Butanol
60297	71363	328.2	1.68	Diethyl Ether	1-Butanol
64175	71363	298.2	0.93	Ethanol	1-Butanol
64175	71363	308.2	1.02	Ethanol	1-Butanol
64175	71363	313.2	1.06	Ethanol	1-Butanol
64175	71363	318.2	1.01	Ethanol	1-Butanol
64175	71363	328.2	1	Ethanol	1-Butanol
67561	71363	308.2	1.12	Methanol	1-Butanol
67561	71363	313.2	1.11	Methanol	1-Butanol
67561	71363	318.2	1.08	Methanol	1-Butanol
67561	71363	328.2	1.05	Methanol	1-Butanol
67630	71363	313.2	0.98	i-propanol	1-Butanol
67641	71363	293.2	2.4	Acetone	1-Butanol
67641	71363	308.2	2.14	Acetone	1-Butanol
67641	71363	318.2	2	Acetone	1-Butanol
67641	71363	328.2	1.83	Acetone	1-Butanol
67663	71363	293.2	1.2	Chloroform	1-Butanol
67663	71363	308.2	1.32	Chloroform	1-Butanol
67663	71363	318.2	1.4	Chloroform	1-Butanol
67663	71363	328.2	1.38	Chloroform	1-Butanol
71238	71363	313.2	1.04	n-propanol	1-Butanol
71238	71363	333.2	1.02	n-propanol	1-Butanol
71238	71363	353.2	1.02	n-propanol	1-Butanol
71432	71363	318.2	2.94	Benzene	1-Butanol
71432	71363	328.2	2.81	Benzene	1-Butanol
74964	71363	293.2	2.66	Bromoethane	1-Butanol
75036	71363	293.2	3.44	iodoethane	1-Butanol
75058	71363	293.2	5.67	Acetonitrile	1-Butanol
75058	71363	333.2	5.66	Acetonitrile	1-Butanol
75092	71363	308.2	1.97	Dichloromethane	1-Butanol
75092	71363	318.2	1.94	Dichloromethane	1-Butanol
75092	71363	328.2	1.92	Dichloromethane	1-Butanol
75150	71363	293.2	3.14	Carbon Disulfide	1-Butanol
75525	71363	293.2	9.1	Nitromethane	1-Butanol
75650	71363	313.2	0.81	t-butanol	1-Butanol
78831	71363	313.2	1.01	i-butanol	1-Butanol
80568	71363	353.2	6.42	a-pinene	1-Butanol
80568	71363	373.2	5.08	a-pinene	1-Butanol
106423	71363	313.2	4.22	P-Xylene	1-Butanol
107062	71363	293.2	2.92	1,2-Dichloroethane	1-Butanol
107120	71363	293.2	5.2	propanenitrile	1-Butanol
107835	71363	298.2	5	2-Methylpentane	1-Butanol
108087	71363	298.2	5.62	2,4-Dimethylpentane	1-Butanol
108485	71363	313.2	0.59	2,6-Dimethylpyridine	1-Butanol
108883	71363	298.2	3.42	Toluene	1-Butanol
108883	71363	308.2	3.19	Toluene	1-Butanol
108883	71363	318.2	3.3	Toluene	1-Butanol
108883	71363	323.2	3.33	Toluene	1-Butanol
108883	71363	328.2	3.21	Toluene	1-Butanol
108883	71363	349.5	2.8	Toluene	1-Butanol
108883	71363	359.9	2.61	Toluene	1-Butanol
108883	71363	363.2	2.77	Toluene	1-Butanol
108883	71363	373.2	2.66	Toluene	1-Butanol
108883	71363	381	2.4	Toluene	1-Butanol
108883	71363	383.2	2.43	Toluene	1-Butanol
108883	71363	389.9	2.27	Toluene	1-Butanol
108883	71363	390.2	2.34	Toluene	1-Butanol
109660	71363	298.2	4.03	pentane	1-Butanol
109660	71363	308.2	4.12	pentane	1-Butanol
109660	71363	318.2	3.83	pentane	1-Butanol
109660	71363	328.2	3.85	pentane	1-Butanol
109740	71363	278.2	5.29	butanenitrile	1-Butanol
109740	71363	288.2	4.29	butanenitrile	1-Butanol
109740	71363	293.2	4.1	butanenitrile	1-Butanol
109740	71363	298.2	3.96	butanenitrile	1-Butanol
109740	71363	303.2	3.8	butanenitrile	1-Butanol
109740	71363	308.2	3.56	butanenitrile	1-Butanol
109740	71363	313.2	3.44	butanenitrile	1-Butanol
109740	71363	323.2	3.2	butanenitrile	1-Butanol
110543	71363	298.2	5.12	hexane	1-Butanol
110543	71363	308.2	4.83	hexane	1-Butanol
110543	71363	318.2	4.66	hexane	1-Butanol
110543	71363	328.2	4.67	hexane	1-Butanol
110543	71363	333.2	4.61	hexane	1-Butanol
110861	71363	313.2	0.84	Pyridine	1-Butanol
111659	71363	298.2	6.39	octane	1-Butanol
111659	71363	308.2	6.26	octane	1-Butanol
111659	71363	318.2	6.01	octane	1-Butanol
111659	71363	328.2	6.64	octane	1-Butanol
111842	71363	298.2	8.19	nonane	1-Butanol
123911	71363	298.2	2.42	dioxane	1-Butanol
141786	71363	308.2	2.43	Ethyl Acetate	1-Butanol
141786	71363	318.2	2.3	Ethyl Acetate	1-Butanol
141786	71363	328.2	2.09	Ethyl Acetate	1-Butanol
142825	71363	293.2	7	heptane	1-Butanol
142825	71363	298.2	5.86	heptane	1-Butanol
142825	71363	308.2	5.55	heptane	1-Butanol
142825	71363	318.2	5.39	heptane	1-Butanol
142825	71363	328.2	5.21	heptane	1-Butanol
142825	71363	333.2	5.08	heptane	1-Butanol
142825	71363	353.2	5.13	heptane	1-Butanol
142825	71363	363.2	4.54	heptane	1-Butanol
142825	71363	373.2	4.76	heptane	1-Butanol
565753	71363	298.2	5.93	2,3,4-Trimethylpentane	1-Butanol
592132	71363	298.2	6.37	2,5-Dimethylhexane	1-Butanol
592416	71363	318.2	4.03	1-Hexene	1-Butanol
592416	71363	328.2	3.89	1-Hexene	1-Butanol
1678917	71363	298.2	5.71	Ethylcyclohexane	1-Butanol
60297	71410	303.5	1.67	Diethyl Ether	1-Pentanol
60297	71410	308.2	1.75	Diethyl Ether	1-Pentanol
60297	71410	313.2	1.66	Diethyl Ether	1-Pentanol
60297	71410	318.2	1.95	Diethyl Ether	1-Pentanol
60297	71410	323.5	1.67	Diethyl Ether	1-Pentanol
60297	71410	328.2	1.59	Diethyl Ether	1-Pentanol
64175	71410	308.2	1.09	Ethanol	1-Pentanol
64175	71410	313.2	1.12	Ethanol	1-Pentanol
64175	71410	318.2	1.17	Ethanol	1-Pentanol
64175	71410	323.5	1.12	Ethanol	1-Pentanol
64175	71410	328.2	1.14	Ethanol	1-Pentanol
67561	71410	303.5	1.15	Methanol	1-Pentanol
67561	71410	308.2	1.24	Methanol	1-Pentanol
67561	71410	313.2	1.12	Methanol	1-Pentanol
67561	71410	318.2	1.35	Methanol	1-Pentanol
67561	71410	323.5	1.13	Methanol	1-Pentanol
67561	71410	328.2	1.2	Methanol	1-Pentanol
67641	71410	303.5	2.34	Acetone	1-Pentanol
67641	71410	308.2	2.43	Acetone	1-Pentanol
67641	71410	313.2	2.15	Acetone	1-Pentanol
67641	71410	318.2	2.07	Acetone	1-Pentanol
67641	71410	323.5	1.99	Acetone	1-Pentanol
67641	71410	328.2	2.1	Acetone	1-Pentanol
67663	71410	308.2	1.46	Chloroform	1-Pentanol
67663	71410	318.2	1.29	Chloroform	1-Pentanol
67663	71410	328.2	1.32	Chloroform	1-Pentanol
71432	71410	303.5	2.59	Benzene	1-Pentanol
71432	71410	308.2	2.93	Benzene	1-Pentanol
71432	71410	313.2	2.59	Benzene	1-Pentanol
71432	71410	318.2	2.66	Benzene	1-Pentanol
71432	71410	323.5	2.5	Benzene	1-Pentanol
71432	71410	328.2	2.62	Benzene	1-Pentanol
75092	71410	303.5	1.82	Dichloromethane	1-Pentanol
75092	71410	308.2	2.09	Dichloromethane	1-Pentanol
75092	71410	313.2	1.76	Dichloromethane	1-Pentanol
75092	71410	318.2	1.84	Dichloromethane	1-Pentanol
75092	71410	323.5	1.78	Dichloromethane	1-Pentanol
75092	71410	328.2	1.8	Dichloromethane	1-Pentanol
96377	71410	303.5	3.36	Methylcyclopentane	1-Pentanol
96377	71410	313.2	3.28	Methylcyclopentane	1-Pentanol
96377	71410	323.5	3.21	Methylcyclopentane	1-Pentanol
108883	71410	303.5	3.06	Toluene	1-Pentanol
108883	71410	308.2	3.02	Toluene	1-Pentanol
108883	71410	313.2	2.91	Toluene	1-Pentanol
108883	71410	318.2	3.05	Toluene	1-Pentanol
108883	71410	323.2	2.8	Toluene	1-Pentanol
108883	71410	323.5	2.86	Toluene	1-Pentanol
108883	71410	328.2	3.07	Toluene	1-Pentanol
109604	71410	303.5	3.17	Propyl Acetate	1-Pentanol
109604	71410	313.2	2.78	Propyl Acetate	1-Pentanol
109604	71410	323.5	2.2	Propyl Acetate	1-Pentanol
109660	71410	303.5	3.82	pentane	1-Pentanol
109660	71410	308.2	4.31	pentane	1-Pentanol
109660	71410	313.2	3.82	pentane	1-Pentanol
109660	71410	318.2	3.69	pentane	1-Pentanol
109660	71410	323.5	3.68	pentane	1-Pentanol
109660	71410	328.2	3.53	pentane	1-Pentanol
110543	71410	303.5	4.11	hexane	1-Pentanol
110543	71410	308.2	4.26	hexane	1-Pentanol
110543	71410	313.2	4.1	hexane	1-Pentanol
110543	71410	318.2	4.17	hexane	1-Pentanol
110543	71410	323.5	3.96	hexane	1-Pentanol
110543	71410	328.2	3.68	hexane	1-Pentanol
111659	71410	308.2	5.8	octane	1-Pentanol
111659	71410	313.2	3.94	octane	1-Pentanol
111659	71410	318.2	5.42	octane	1-Pentanol
111659	71410	328.2	5.3	octane	1-Pentanol
111842	71410	353.2	4.45	nonane	1-Pentanol
111842	71410	373.2	4.47	nonane	1-Pentanol
123728	71410	303.5	2.87	Butanal	1-Pentanol
123728	71410	313.2	2.62	Butanal	1-Pentanol
123728	71410	323.5	2.42	Butanal	1-Pentanol
141786	71410	303.5	2.49	Ethyl Acetate	1-Pentanol
141786	71410	313.2	2.32	Ethyl Acetate	1-Pentanol
141786	71410	323.5	2.15	Ethyl Acetate	1-Pentanol
142825	71410	303.5	4.63	heptane	1-Pentanol
142825	71410	308.2	4.7	heptane	1-Pentanol
142825	71410	313.2	4.73	heptane	1-Pentanol
142825	71410	318.2	4.61	heptane	1-Pentanol
142825	71410	323.5	4.43	heptane	1-Pentanol
142825	71410	328.2	4.7	heptane	1-Pentanol
592416	71410	303.5	3.49	1-Hexene	1-Pentanol
592416	71410	308.2	3.43	1-Hexene	1-Pentanol
592416	71410	313.2	3.6	1-Hexene	1-Pentanol
592416	71410	318.2	3.23	1-Hexene	1-Pentanol
592416	71410	323.5	3.45	1-Hexene	1-Pentanol
592416	71410	328.2	3.48	1-Hexene	1-Pentanol
56235	71432	293.2	1.13	Carbon Tetrachloride	Benzene
56235	71432	293.2	1.13	Carbon Tetrachloride	Benzene
56235	71432	313.2	1.13	Carbon Tetrachloride	Benzene
56235	71432	353.3	1.15	Carbon Tetrachloride	Benzene
64175	71432	298.2	16.9	Ethanol	Benzene
64175	71432	298.2	16.5	Ethanol	Benzene
64175	71432	298.2	15.18	Ethanol	Benzene
64175	71432	307.3	14.4	Ethanol	Benzene
